Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price
CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,Equity,"61,457.94",0.00,"61,457.94","17,361.00",3.54
CRCT,CRICUT INC CLASS A,Consumer Discretionary,Equity,"61,488.30",0.00,"61,488.30","12,678.00",4.85
KIDS,ORTHOPEDIATRICS CORP,Health Care,Equity,"61,688.76",0.00,"61,688.76","2,884.00",21.39
DCGO,DOCGO INC,Health Care,Equity,"62,000.00",0.00,"62,000.00","24,800.00",2.50
CLNE,CLEAN ENERGY FUELS CORP,Energy,Equity,"62,023.71",0.00,"62,023.71","42,193.00",1.47
AVNW,AVIAT NETWORKS INC,Information Technology,Equity,"59,335.84",0.00,"59,335.84","3,568.00",16.63
EPM,EVOLUTION PETROLEUM CORP,Energy,Equity,"59,405.82",0.00,"59,405.82","14,178.00",4.19
QTRX,QUANTERIX CORP,Health Care,Equity,"59,480.46",0.00,"59,480.46","12,366.00",4.81
TTGT,TECHTARGET INC,Communication,Equity,"59,984.31",0.00,"59,984.31","7,433.00",8.07
FULC,FULCRUM THERAPEUTICS INC,Health Care,Equity,"60,225.38",0.00,"60,225.38","22,943.00",2.63
FLNC,FLUENCE ENERGY INC CLASS A,Industrials,Equity,"60,605.86",0.00,"60,605.86","15,701.00",3.86
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,"60,625.90",0.00,"60,625.90","4,390.00",13.81
WEST,WESTROCK COFFEE,Consumer Staples,Equity,"60,667.10",0.00,"60,667.10","10,145.00",5.98
KIND,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,"58,053.24",0.00,"58,053.24","39,492.00",1.47
MAX,MEDIAALPHA INC CLASS A,Communication,Equity,"58,094.82",0.00,"58,094.82","7,614.00",7.63
CMTG,CLAROS MORTGAGE TRUST INC,Financials,Equity,"58,501.95",0.00,"58,501.95","23,685.00",2.47
GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,Equity,"58,832.62",0.00,"58,832.62","38,962.00",1.51
GNE,GENIE ENERGY LTD CLASS B,Utilities,Equity,"58,904.76",0.00,"58,904.76","3,972.00",14.83
APPS,DIGITAL TURBINE INC,Information Technology,Equity,"59,049.41",0.00,"59,049.41","22,799.00",2.59
TRDA,ENTRADA THERAPEUTICS INC,Health Care,Equity,"59,110.50",0.00,"59,110.50","7,530.00",7.85
MXCT,MAXCYTE INC,Health Care,Equity,"59,192.64",0.00,"59,192.64","25,296.00",2.34
GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,Equity,"59,311.80",0.00,"59,311.80","14,292.00",4.15
CIO,CITY OFFICE REIT INC,Real Estate,Equity,"56,767.09",0.00,"56,767.09","12,931.00",4.39
RGP,RESOURCES CONNECTION INC,Industrials,Equity,"57,234.70",0.00,"57,234.70","10,799.00",5.30
SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,Equity,"57,430.41",0.00,"57,430.41","6,911.00",8.31
DOMO,DOMO INC CLASS B,Information Technology,Equity,"57,448.30",0.00,"57,448.30","6,955.00",8.26
FLWS,1-800 FLOWERS.COM INC CLASS A,Consumer Discretionary,Equity,"57,627.96",0.00,"57,627.96","10,812.00",5.33
CMPX,COMPASS THERAPEUTICS,Health Care,Equity,"55,400.40",0.00,"55,400.40","33,576.00",1.65
IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,Equity,"55,539.42",0.00,"55,539.42","8,774.00",6.33
AEHR,AEHR TEST SYSTEMS,Information Technology,Equity,"55,666.11",0.00,"55,666.11","6,847.00",8.13
LSEA,LANDSEA HOMES CORP,Consumer Discretionary,Equity,"56,106.46",0.00,"56,106.46","9,826.00",5.71
ASLE,AERSALE CORP,Industrials,Equity,"53,877.60",0.00,"53,877.60","7,483.00",7.20
FFWM,FIRST FOUNDATION INC,Financials,Equity,"53,941.61",0.00,"53,941.61","11,701.00",4.61
MTSR,METSERA INC,Health Care,Equity,"54,255.84",0.00,"54,255.84","4,148.00",13.08
EYPT,EYEPOINT PHARMACEUTICALS INC,Health Care,Equity,"54,403.20",0.00,"54,403.20","11,334.00",4.80
DENN,DENNYS CORP,Consumer Discretionary,Equity,"54,780.10",0.00,"54,780.10","17,671.00",3.10
BCBP,BCB BANCORP INC,Financials,Equity,"52,654.92",0.00,"52,654.92","5,799.00",9.08
EVGO,EVGO INC CLASS A,Consumer Discretionary,Equity,"52,823.87",0.00,"52,823.87","20,879.00",2.53
DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,Equity,"52,892.24",0.00,"52,892.24","17,869.00",2.96
ADCT,ADC THERAPEUTICS SA,Health Care,Equity,"52,918.88",0.00,"52,918.88","47,249.00",1.12
INR,INFINITY NATURAL RESOURCES INC CLA,Energy,Equity,"52,929.33",0.00,"52,929.33","3,417.00",15.49
TRUE,TRUECAR INC,Communication,Equity,"52,933.70",0.00,"52,933.70","36,506.00",1.45
BSRR,SIERRA BANCORP,Financials,Equity,"53,034.73",0.00,"53,034.73","2,174.00",24.40
EU,ENCORE ENERGY CORP,Energy,Equity,"53,119.00",0.00,"53,119.00","43,900.00",1.21
CYRX,CRYOPORT INC,Health Care,Equity,"53,257.09",0.00,"53,257.09","10,183.00",5.23
ATNI,ATN INTERNATIONAL INC,Communication,Equity,"53,319.75",0.00,"53,319.75","3,091.00",17.25
BRY,BERRY,Energy,Equity,"53,339.30",0.00,"53,339.30","23,191.00",2.30
MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Equity,"53,569.10",0.00,"53,569.10","30,095.00",1.78
MEI,METHODE ELECTRONICS INC,Information Technology,Equity,"53,701.56",0.00,"53,701.56","9,372.00",5.73
CHPT,CHARGEPOINT HOLDINGS INC CLASS A,Industrials,Equity,"51,828.18",0.00,"51,828.18","88,444.00",0.59
HRTX,HERON THERAPEUTICS INC,Health Care,Equity,"51,986.48",0.00,"51,986.48","28,564.00",1.82
HMST,HOMESTREET INC,Financials,Equity,"52,029.12",0.00,"52,029.12","4,927.00",10.56
PSTL,POSTAL REALTY TRUST INC CLASS A,Real Estate,Equity,"50,076.84",0.00,"50,076.84","3,894.00",12.86
MVIS,MICROVISION INC,Information Technology,Equity,"50,517.60",0.00,"50,517.60","42,098.00",1.20
RGNX,REGENXBIO INC,Health Care,Equity,"50,551.04",0.00,"50,551.04","9,344.00",5.41
STOK,STOKE THERAPEUTICS INC,Health Care,Equity,"51,058.12",0.00,"51,058.12","7,831.00",6.52
CERS,CERUS CORP,Health Care,Equity,"48,534.84",0.00,"48,534.84","39,141.00",1.24
NRDS,NERDWALLET INC CLASS A,Financials,Equity,"48,543.84",0.00,"48,543.84","5,949.00",8.16
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,"49,434.13",0.00,"49,434.13","18,377.00",2.69
TYRA,TYRA BIOSCIENCES INC,Health Care,Equity,"49,452.50",0.00,"49,452.50","6,550.00",7.55
BYON,BEYOND INC,Consumer Discretionary,Equity,"49,508.25",0.00,"49,508.25","11,649.00",4.25
ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,Equity,"49,588.48",0.00,"49,588.48","38,741.00",1.28
POWW,AMMO INC,Consumer Discretionary,Equity,"47,375.36",0.00,"47,375.36","37,012.00",1.28
SSTI,SOUNDTHINKING INC,Information Technology,Equity,"47,460.36",0.00,"47,460.36","2,901.00",16.36
NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,Equity,"47,590.40",0.00,"47,590.40","27,040.00",1.76
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"48,031.20",0.00,"48,031.20","6,671.00",7.20
CRGX,CARGO THERAPEUTICS INC,Health Care,Equity,"48,099.26",0.00,"48,099.26","11,818.00",4.07
ATXS,ASTRIA THERAPEUTICS INC,Health Care,Equity,"46,263.70",0.00,"46,263.70","11,395.00",4.06
HCAT,HEALTH CATALYST INC,Health Care,Equity,"46,660.89",0.00,"46,660.89","12,183.00",3.83
EGHT,8X8 INC,Information Technology,Equity,"46,746.15",0.00,"46,746.15","28,331.00",1.65
BTBT,BIT DIGITAL INC,Information Technology,Equity,"44,352.01",0.00,"44,352.01","25,637.00",1.73
SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,Equity,"44,356.68",0.00,"44,356.68","2,452.00",18.09
SB,SAFE BULKERS INC,Industrials,Equity,"44,416.77",0.00,"44,416.77","13,837.00",3.21
RLAY,RELAY THERAPEUTICS INC,Health Care,Equity,"44,713.02",0.00,"44,713.02","20,141.00",2.22
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,"44,993.26",0.00,"44,993.26","3,406.00",13.21
AMCX,AMC NETWORKS CLASS A INC,Communication,Equity,"45,121.05",0.00,"45,121.05","7,713.00",5.85
OPRX,OPTIMIZERX CORP,Health Care,Equity,"42,986.88",0.00,"42,986.88","5,268.00",8.16
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity,"43,532.80",0.00,"43,532.80","22,912.00",1.90
AURA,AURA BIOSCIENCES INC,Health Care,Equity,"43,586.90",0.00,"43,586.90","8,770.00",4.97
HOFT,HOOKER FURNISHINGS CORP,Consumer Discretionary,Equity,"43,675.50",0.00,"43,675.50","5,294.00",8.25
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Equity,"43,693.30",0.00,"43,693.30","23,618.00",1.85
ARAY,ACCURAY INC,Health Care,Equity,"43,978.20",0.00,"43,978.20","29,715.00",1.48
TBI,TRUEBLUE INC,Industrials,Equity,"44,229.25",0.00,"44,229.25","10,075.00",4.39
NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,Equity,"41,699.00",0.00,"41,699.00","11,270.00",3.70
BOOM,DMC GLOBAL INC,Energy,Equity,"41,977.32",0.00,"41,977.32","6,468.00",6.49
LUNG,PULMONX CORP,Health Care,Equity,"42,180.16",0.00,"42,180.16","8,096.00",5.21
REI,RING ENERGY INC,Energy,Equity,"42,184.62",0.00,"42,184.62","50,448.00",0.84
KRRO,KORRO BIO INC,Health Care,Equity,"42,282.20",0.00,"42,282.20","3,260.00",12.97
MED,MEDIFAST INC,Consumer Staples,Equity,"42,363.36",0.00,"42,363.36","3,224.00",13.14
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,"42,390.15",0.00,"42,390.15","3,795.00",11.17
OLPX,OLAPLEX HOLDINGS INC,Consumer Staples,Equity,"42,866.73",0.00,"42,866.73","34,851.00",1.23
MNTK,MONTAUK RENEWABLES INC,Utilities,Equity,"40,422.04",0.00,"40,422.04","19,067.00",2.12
OLMA,OLEMA PHARMACEUTICALS INC,Health Care,Equity,"40,497.16",0.00,"40,497.16","11,876.00",3.41
BYND,BEYOND MEAT INC,Consumer Staples,Equity,"40,765.48",0.00,"40,765.48","15,211.00",2.68
ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,Equity,"40,847.15",0.00,"40,847.15","11,191.00",3.65
IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,Equity,"41,081.75",0.00,"41,081.75","40,675.00",1.01
QSI,QUANTUM SI INC CLASS A,Health Care,Equity,"41,270.58",0.00,"41,270.58","35,274.00",1.17
SLDP,SOLID POWER INC CLASS A,Consumer Discretionary,Equity,"38,892.60",0.00,"38,892.60","38,130.00",1.02
RMAX,RE MAX HOLDINGS INC CLASS A,Real Estate,Equity,"39,554.06",0.00,"39,554.06","5,486.00",7.21
NGNE,NEUROGENE INC,Health Care,Equity,"39,656.37",0.00,"39,656.37","4,421.00",8.97
TCX,TUCOWS INC,Information Technology,Equity,"39,850.38",0.00,"39,850.38","2,754.00",14.47
YMAB,Y MABS THERAPEUTICS INC,Health Care,Equity,"40,006.95",0.00,"40,006.95","9,197.00",4.35
CDXS,CODEXIS INC,Health Care,Equity,"37,759.50",0.00,"37,759.50","16,782.00",2.25
WTI,W AND T OFFSHORE INC,Energy,Equity,"37,783.81",0.00,"37,783.81","33,437.00",1.13
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,"37,844.88",0.00,"37,844.88","9,208.00",4.11
BBNX,BETA BIONICS INC,Health Care,Equity,"38,035.02",0.00,"38,035.02","3,558.00",10.69
ACDC,PROFRAC HOLDING CLASS A CORP,Energy,Equity,"38,138.53",0.00,"38,138.53","8,273.00",4.61
GPRE,GREEN PLAINS INC,Energy,Equity,"38,168.85",0.00,"38,168.85","9,663.00",3.95
VERV,VERVE THERAPEUTICS INC,Health Care,Equity,"38,280.55",0.00,"38,280.55","12,551.00",3.05
EB,EVENTBRITE CLASS A INC,Communication,Equity,"38,376.48",0.00,"38,376.48","18,812.00",2.04
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Equity,"38,614.16",0.00,"38,614.16","9,022.00",4.28
HUMA,HUMACYTE INC,Health Care,Equity,"38,706.78",0.00,"38,706.78","24,654.00",1.57
THRD,THIRD HARMONIC BIO INC,Health Care,Equity,"37,222.69",0.00,"37,222.69","10,727.00",3.47
MYPS,PLAYSTUDIOS INC CLASS A,Communication,Equity,"34,853.75",0.00,"34,853.75","27,883.00",1.25
SEPN,SEPTERNA INC,Health Care,Equity,"35,227.32",0.00,"35,227.32","6,827.00",5.16
ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,Equity,"35,339.43",0.00,"35,339.43","9,899.00",3.57
IMMR,IMMERSION CORP,Information Technology,Equity,"35,441.00",0.00,"35,441.00","5,063.00",7.00
XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,Equity,"35,591.92",0.00,"35,591.92","4,889.00",7.28
OABI,OMNIAB INC,Health Care,Equity,"35,651.35",0.00,"35,651.35","19,271.00",1.85
JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Equity,"33,448.96",0.00,"33,448.96","1,504.00",22.24
OFLX,OMEGA FLEX INC,Industrials,Equity,"33,561.75",0.00,"33,561.75","1,095.00",30.65
CBAN,COLONY BANKCORP INC,Financials,Equity,"33,609.04",0.00,"33,609.04","2,347.00",14.32
CVRX,CVRX INC,Health Care,Equity,"33,637.68",0.00,"33,637.68","5,191.00",6.48
ALLO,ALLOGENE THERAPEUTICS INC,Health Care,Equity,"34,337.68",0.00,"34,337.68","25,064.00",1.37
JRVR,JAMES RIVER GROUP HOLDINGS LTD,Financials,Equity,"34,389.99",0.00,"34,389.99","8,247.00",4.17
LAW,CS DISCO INC,Information Technology,Equity,"34,457.28",0.00,"34,457.28","9,789.00",3.52
ITOS,ITEOS THERAPEUTICS INC,Health Care,Equity,"34,472.90",0.00,"34,472.90","6,655.00",5.18
EAF,GRAFTECH INTERNATIONAL LTD,Industrials,Equity,"34,594.06",0.00,"34,594.06","57,580.00",0.60
ANNX,ANNEXON INC,Health Care,Equity,"32,323.74",0.00,"32,323.74","23,423.00",1.38
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Equity,"32,532.99",0.00,"32,532.99","12,561.00",2.59
FNKO,FUNKO INC CLASS A,Consumer Discretionary,Equity,"32,972.80",0.00,"32,972.80","7,168.00",4.60
FORR,FORRESTER RESEARCH INC,Industrials,Equity,"33,040.26",0.00,"33,040.26","3,663.00",9.02
IHRT,IHEARTMEDIA INC CLASS A,Communication,Equity,"33,116.84",0.00,"33,116.84","28,549.00",1.16
INGN,INOGEN INC,Health Care,Equity,"33,346.80",0.00,"33,346.80","4,710.00",7.08
AMPY,AMPLIFY ENERGY CORP,Energy,Equity,"31,163.99",0.00,"31,163.99","12,617.00",2.47
SNBR,SLEEP NUMBER CORP,Consumer Discretionary,Equity,"31,307.10",0.00,"31,307.10","5,830.00",5.37
AFCG,ADVANCED FLOWER CAPITAL INC,Financials,Equity,"31,315.20",0.00,"31,315.20","6,524.00",4.80
TCBX,THIRD COAST BANCSHARES INC,Financials,Equity,"31,354.68",0.00,"31,354.68","1,141.00",27.48
SMRT,SMARTRENT INC CLASS A,Information Technology,Equity,"31,377.56",0.00,"31,377.56","38,800.00",0.81
ASUR,ASURE SOFTWARE INC,Industrials,Equity,"31,620.32",0.00,"31,620.32","3,452.00",9.16
AVD,AMER VANGUARD CORP,Materials,Equity,"31,655.52",0.00,"31,655.52","8,892.00",3.56
WALD,WALDENCAST PLC CLASS A,Consumer Staples,Equity,"29,335.32",0.00,"29,335.32","11,641.00",2.52
GPMT,GRANITE POINT MORTGAGE TRUST INC,Financials,Equity,"29,554.50",0.00,"29,554.50","16,150.00",1.83
PLL,PIEDMONT LITHIUM INC,Materials,Equity,"29,674.52",0.00,"29,674.52","4,913.00",6.04
BRCC,BRC INC CLASS A,Consumer Staples,Equity,"29,772.05",0.00,"29,772.05","14,245.00",2.09
KOD,KODIAK SCIENCES INC,Health Care,Equity,"29,816.04",0.00,"29,816.04","14,232.00",2.10
MASS,908 DEVICES INC,Information Technology,Equity,"30,247.99",0.00,"30,247.99","7,981.00",3.79
LRMR,LARIMAR THERAPEUTICS INC,Health Care,Equity,"30,338.32",0.00,"30,338.32","17,044.00",1.78
LWLG,LIGHTWAVE LOGIC INC,Information Technology,Equity,"30,353.61",0.00,"30,353.61","31,931.00",0.95
SSP,EW SCRIPPS CLASS A,Communication,Equity,"30,636.00",0.00,"30,636.00","13,800.00",2.22
IAUX,I GOLD CORP,Materials,Equity,"28,246.53",0.00,"28,246.53","51,639.00",0.55
FRGE,FORGE GLOBAL HOLDINGS INC,Financials,Equity,"26,787.12",0.00,"26,787.12","46,962.00",0.57
VYGR,VOYAGER THERAPEUTICS INC,Health Care,Equity,"27,008.67",0.00,"27,008.67","9,033.00",2.99
CATX,PERSPECTIVE THERAPEUTICS INC,Health Care,Equity,"27,689.82",0.00,"27,689.82","14,887.00",1.86
ALDX,ALDEYRA THERAPEUTICS INC,Health Care,Equity,"27,937.98",0.00,"27,937.98","14,782.00",1.89
RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,Equity,"25,239.68",0.00,"25,239.68",904.00,27.92
SES,SES AI CORP CLASS A,Industrials,Equity,"25,472.23",0.00,"25,472.23","45,478.00",0.56
CCCC,C4 THERAPEUTICS INC,Health Care,Equity,"25,689.51",0.00,"25,689.51","21,231.00",1.21
DH,DEFINITIVE HEALTHCARE CORP CLASS A,Health Care,Equity,"26,067.28",0.00,"26,067.28","10,511.00",2.48
SRI,STONERIDGE INC,Consumer Discretionary,Equity,"26,120.68",0.00,"26,120.68","6,892.00",3.79
LESL,LESLIES INC,Consumer Discretionary,Equity,"24,123.53",0.00,"24,123.53","42,174.00",0.57
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"24,284.72",0.00,"24,284.72","11,348.00",2.14
SKIN,BEAUTY HEALTH COMPANY CLASS A CLAS,Consumer Staples,Equity,"24,349.00",0.00,"24,349.00","24,349.00",1.00
GRWG,GROWGENERATION CORP,Consumer Discretionary,Equity,"24,794.51",0.00,"24,794.51","28,301.00",0.88
DSGN,DESIGN THERAPEUTICS INC,Health Care,Equity,"25,037.46",0.00,"25,037.46","8,974.00",2.79
EWCZ,EUROPEAN WAX CENTER INC CLASS A,Consumer Discretionary,Equity,"25,144.85",0.00,"25,144.85","6,889.00",3.65
ONL,ORION PROPERTIES INC,Real Estate,Equity,"22,537.00",0.00,"22,537.00","14,540.00",1.55
TCRX,TSCAN THERAPEUTICS INC,Health Care,Equity,"23,461.06",0.00,"23,461.06","20,762.00",1.13
SLRN,ACELYRIN INC,Health Care,Equity,"23,510.25",0.00,"23,510.25","10,935.00",2.15
LPRO,OPEN LENDING CORP,Financials,Equity,"23,553.17",0.00,"23,553.17","27,110.00",0.87
NRGV,ENERGY VAULT HOLDINGS INC,Industrials,Equity,"23,857.02",0.00,"23,857.02","36,147.00",0.66
INBX,INHIBRX BIOSCIENCES INC,Health Care,Equity,"21,813.64",0.00,"21,813.64","1,927.00",11.32
SCPH,SCPHARMACEUTICALS INC,Health Care,Equity,"22,136.79",0.00,"22,136.79","10,986.00",2.02
INO,INOVIO PHARMACEUTICALS INC,Health Care,Equity,"22,364.90",0.00,"22,364.90","14,155.00",1.58
LAZR,LUMINAR TECHNOLOGIES INC CLASS A,Consumer Discretionary,Equity,"20,086.88",0.00,"20,086.88","4,444.00",4.52
MGNX,MACROGENICS INC,Health Care,Equity,"20,577.50",0.00,"20,577.50","16,462.00",1.25
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,"20,741.94",0.00,"20,741.94","4,869.00",4.26
EDIT,EDITAS MEDICINE INC,Health Care,Equity,"20,925.72",0.00,"20,925.72","18,852.00",1.11
INZY,INOZYME PHARMA INC,Health Care,Equity,"21,059.30",0.00,"21,059.30","23,912.00",0.88
CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Health Care,Equity,"18,503.88",0.00,"18,503.88","3,252.00",5.69
PLRX,PLIANT THERAPEUTICS INC,Health Care,Equity,"18,782.33",0.00,"18,782.33","14,966.00",1.25
FATE,FATE THERAPEUTICS INC,Health Care,Equity,"19,116.42",0.00,"19,116.42","20,441.00",0.94
LYEL,LYELL IMMUNOPHARMA INC,Health Care,Equity,"17,108.82",0.00,"17,108.82","41,236.00",0.41
RILY,B RILEY FINANCIAL INC,Financials,Equity,"17,163.10",0.00,"17,163.10","5,818.00",2.95
DXLG,DESTINATION XL GROUP INC,Consumer Discretionary,Equity,"17,286.08",0.00,"17,286.08","15,434.00",1.12
CDLX,CARDLYTICS INC,Communication,Equity,"17,298.40",0.00,"17,298.40","12,356.00",1.40
LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Equity,"17,457.84",0.00,"17,457.84","35,247.00",0.50
NMRA,NEUMORA THERAPEUTICS INC,Health Care,Equity,"17,545.23",0.00,"17,545.23","24,484.00",0.72
SUNS,SUNRISE REALTY TRUST INC,Financials,Equity,"17,799.68",0.00,"17,799.68","2,176.00",8.18
TTEC,TTEC HOLDINGS INC,Industrials,Equity,"17,910.81",0.00,"17,910.81","4,701.00",3.81
ZYXI,ZYNEX INC,Health Care,Equity,"15,948.70",0.00,"15,948.70","7,418.00",2.15
ZNTL,ZENTALIS PHARMACEUTICALS INC,Health Care,Equity,"15,990.63",0.00,"15,990.63","14,151.00",1.13
TNGX,TANGO THERAPEUTICS INC,Health Care,Equity,"16,882.92",0.00,"16,882.92","13,037.00",1.29
STEM,STEM INC,Industrials,Equity,"14,337.93",0.00,"14,337.93","42,736.00",0.34
ALEC,ALECTOR INC,Health Care,Equity,"14,732.86",0.00,"14,732.86","16,292.00",0.90
CHGG,CHEGG INC,Consumer Discretionary,Equity,"14,948.47",0.00,"14,948.47","32,342.00",0.46
IRBT,IROBOT CORP,Consumer Discretionary,Equity,"15,022.40",0.00,"15,022.40","7,328.00",2.05
GPRO,GOPRO INC CLASS A,Consumer Discretionary,Equity,"15,380.60",0.00,"15,380.60","31,963.00",0.48
CRBU,CARIBOU BIOSCIENCES INC,Health Care,Equity,"15,523.43",0.00,"15,523.43","18,061.00",0.86
STHO,STAR HOLDINGS SHARES OF BENEFICIAL,Real Estate,Equity,"15,608.35",0.00,"15,608.35","2,435.00",6.41
STRO,SUTRO BIOPHARMA INC,Health Care,Equity,"12,962.66",0.00,"12,962.66","22,662.00",0.57
FCEL,FUELCELL ENERGY INC,Industrials,Equity,"13,189.80",0.00,"13,189.80","3,382.00",3.90
NKTX,NKARTA INC,Health Care,Equity,"13,453.29",0.00,"13,453.29","8,793.00",1.53
ADRO,CHINOOK THERAPEUTICS INC,Health Care,Equity,"14,177.15",0.00,"14,177.15","16,679.00",0.85
XFOR,X4 PHARMACEUTICALS INC,Health Care,Equity,"11,781.89",0.00,"11,781.89","55,680.00",0.21
SAVA,CASSAVA SCIENCES INC,Health Care,Equity,"11,966.64",0.00,"11,966.64","10,056.00",1.19
AVTE,AEROVATE THERAPEUTICS INC,Health Care,Equity,"12,027.96",0.00,"12,027.96","4,662.00",2.58
PRME,PRIME MEDICINE INC,Health Care,Equity,"12,254.58",0.00,"12,254.58","10,474.00",1.17
CHRS,COHERUS BIOSCIENCES INC,Health Care,Equity,"12,399.19",0.00,"12,399.19","16,706.00",0.74
OB,OUTBRAIN INC,Communication,Equity,"12,464.43",0.00,"12,464.43","3,883.00",3.21
CABA,CABALETTA BIO INC,Health Care,Equity,"10,335.38",0.00,"10,335.38","9,482.00",1.09
CVGI,COMMERCIAL VEHICLE GROUP INC,Industrials,Equity,"10,351.71",0.00,"10,351.71","11,208.00",0.92
VTYX,VENTYX BIOSCIENCES INC,Health Care,Equity,"11,515.86",0.00,"11,515.86","12,408.00",0.93
HLVX,HILLEVAX INC,Health Care,Equity,"9,093.85",0.00,"9,093.85","5,867.00",1.55
BMEA,BIOMEA FUSION INC,Health Care,Equity,"9,113.64",0.00,"9,113.64","5,268.00",1.73
PROK,PROKIDNEY CORP CLASS A,Health Care,Equity,"10,031.95",0.00,"10,031.95","16,352.00",0.61
APLT,APPLIED THERAPEUTICS INC,Health Care,Equity,"10,057.14",0.00,"10,057.14","31,736.00",0.32
NOVA,SUNNOVA ENERGY INTERNATIONAL INC,Utilities,Equity,"7,722.46",0.00,"7,722.46","27,689.00",0.28
TPIC,TPI COMPOSITES INC,Industrials,Equity,"8,134.33",0.00,"8,134.33","10,689.00",0.76
SPCE,VIRGIN GALACTIC HOLDINGS INC SHS C,Industrials,Equity,"8,550.15",0.00,"8,550.15","3,353.00",2.55
INH,INHIBRX INC CVR,Health Care,Equity,"8,684.05",0.00,"8,684.05","7,685.00",1.13
PEPG,PEPGEN INC,Health Care,Equity,"8,731.71",0.00,"8,731.71","7,463.00",1.17
CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,Equity,"8,760.15",0.00,"8,760.15",721.00,12.15
BLNK,BLINK CHARGING,Industrials,Equity,"6,935.62",0.00,"6,935.62","10,011.00",0.69
TNYA,TENAYA THERAPEUTICS INC,Health Care,Equity,"7,001.28",0.00,"7,001.28","15,912.00",0.44
GBIO,GENERATION BIO,Health Care,Equity,"7,386.58",0.00,"7,386.58","21,165.00",0.35
SCLX,SCILEX HOLDING,Health Care,Equity,"4,798.33",0.00,"4,798.33","19,201.00",0.25
AGEN,AGENUS INC,Health Care,Equity,"5,034.96",0.00,"5,034.96","3,108.00",1.62
QTTB,Q32 BIO INC,Health Care,Equity,"5,302.08",0.00,"5,302.08","3,156.00",1.68
IGMS,IGM BIOSCIENCES INC,Health Care,Equity,"5,745.20",0.00,"5,745.20","5,420.00",1.06
MRSN,MERSANA THERAPEUTICS INC,Health Care,Equity,"5,866.86",0.00,"5,866.86","22,444.00",0.26
MODV,MODIVCARE INC,Health Care,Equity,"3,957.32",0.00,"3,957.32","3,116.00",1.27
OTLK,OUTLOOK THERAPEUTICS INC,Health Care,Equity,"4,022.56",0.00,"4,022.56","3,244.00",1.24
BLUE,BLUEBIRD BIO INC,Health Care,Equity,"4,053.56",0.00,"4,053.56",868.00,4.67
IPSC,CENTURY THERAPEUTICS INC,Health Care,Equity,"4,198.30",0.00,"4,198.30","10,295.00",0.41
ALXO,ALX ONCOLOGY HOLDINGS INC,Health Care,Equity,"4,432.32",0.00,"4,432.32","9,234.00",0.48
RAPT,RAPT THERAPEUTICS INC,Health Care,Equity,"4,675.00",0.00,"4,675.00","5,500.00",0.85
METCB,RAMACO RESOURCES INC CLASS B,Materials,Equity,"2,281.35",0.00,"2,281.35",335.00,6.81
GTXI,GTXI INC - CVR,Health Care,Equity,701.10,0.00,701.10,684.00,1.02
ADRO,CHINOOK THERAPEUTICS INC CVR,Health Care,Equity,"1,898.33",0.00,"1,898.33","4,039.00",0.47
PBI,PITNEY BOWES INC,Industrials,Equity,392.98,0.00,392.98,49.00,8.02
WLLBW,CHORD ENERGY EQUITY WARRANTS SERIE,Energy,Equity,146.88,0.00,146.88,204.00,0.72
